#REFERENCE 3 133.693580 -1.360320
20 33.333333 -37.500000 0.4922 0.0000  132.24 0.0 0.0
21 37.500000 -37.500000 0.4450 0.0000  135.86 0.0 0.0
22 41.666667 -37.500000 0.4020 0.0000  139.12 0.0 0.0
23 45.833333 -37.500000 0.3642 0.0000  142.08 0.0 0.0
24 50.000000 -37.500000 0.3314 0.0000  144.75 0.0 0.0
0 -50.000000 -33.333333 0.2219 0.0000   33.33 0.0 0.0
1 -45.833333 -33.333333 0.2344 0.0000   35.45 0.0 0.0
2 -41.666667 -33.333333 0.2483 0.0000   37.85 0.0 0.0
3 -37.500000 -33.333333 0.2639 0.0000   40.60 0.0 0.0
4 -33.333333 -33.333333 0.2814 0.0000   43.75 0.0 0.0
5 -29.166667 -33.333333 0.3014 0.0000   47.37 0.0 0.0
6 -25.000000 -33.333333 0.3244 0.0000   51.52 0.0 0.0
7 -20.833333 -33.333333 0.3514 0.0000   56.27 0.0 0.0
8 -16.666667 -33.333333 0.3834 0.0000   61.67 0.0 0.0
9 -12.500000 -33.333333 0.4218 0.0000   67.72 0.0 0.0
10 -8.333333 -33.333333 0.4680 0.0000   74.38 0.0 0.0
11 -4.166667 -33.333333 0.5225 0.0000   81.51 0.0 0.0
12 0.000000 -33.333333 0.5833 0.0000   88.90 0.0 0.0
13 4.166667 -33.333333 0.6439 0.0000   96.30 0.0 0.0
14 8.333333 -33.333333 0.6931 0.0000  103.47 0.0 0.0
15 12.500000 -33.333333 0.7188 0.0000  110.21 0.0 0.0
16 16.666667 -33.333333 0.7140 0.0000  116.43 0.0 0.0
17 20.833333 -33.333333 0.6806 0.0000  122.07 0.0 0.0
18 25.000000 -33.333333 0.6278 0.0000  127.15 0.0 0.0
19 29.166667 -33.333333 0.5670 0.0000  131.69 0.0 0.0
20 33.333333 -33.333333 0.5070 0.0000  135.75 0.0 0.0
21 37.500000 -33.333333 0.4526 0.0000  139.38 0.0 0.0
22 41.666667 -33.333333 0.4053 0.0000  142.61 0.0 0.0
23 45.833333 -33.333333 0.3651 0.0000  145.51 0.0 0.0
24 50.000000 -33.333333 0.3310 0.0000  148.10 0.0 0.0
0 -50.000000 -29.166667 0.2294 0.0000   30.27 0.0 0.0
1 -45.833333 -29.166667 0.2431 0.0000   32.26 0.0 0.0
2 -41.666667 -29.166667 0.2585 0.0000   34.55 0.0 0.0
3 -37.500000 -29.166667 0.2757 0.0000   37.20 0.0 0.0
4 -33.333333 -29.166667 0.2954 0.0000   40.28 0.0 0.0
5 -29.166667 -29.166667 0.3180 0.0000   43.88 0.0 0.0
6 -25.000000 -29.166667 0.3445 0.0000   48.09 0.0 0.0
7 -20.833333 -29.166667 0.3758 0.0000   53.00 0.0 0.0
8 -16.666667 -29.166667 0.4137 0.0000   58.72 0.0 0.0
9 -12.500000 -29.166667 0.4604 0.0000   65.29 0.0 0.0
10 -8.333333 -29.166667 0.5182 0.0000   72.66 0.0 0.0
11 -4.166667 -29.166667 0.5881 0.0000   80.69 0.0 0.0
12 0.000000 -29.166667 0.6669 0.0000   89.09 0.0 0.0
13 4.166667 -29.166667 0.7429 0.0000   97.49 0.0 0.0
14 8.333333 -29.166667 0.7978 0.0000  105.54 0.0 0.0
15 12.500000 -29.166667 0.8161 0.0000  112.99 0.0 0.0
16 16.666667 -29.166667 0.7935 0.0000  119.73 0.0 0.0
17 20.833333 -29.166667 0.7374 0.0000  125.72 0.0 0.0
18 25.000000 -29.166667 0.6630 0.0000  131.00 0.0 0.0
19 29.166667 -29.166667 0.5860 0.0000  135.64 0.0 0.0
20 33.333333 -29.166667 0.5157 0.0000  139.72 0.0 0.0
21 37.500000 -29.166667 0.4554 0.0000  143.29 0.0 0.0
22 41.666667 -29.166667 0.4051 0.0000  146.45 0.0 0.0
23 45.833333 -29.166667 0.3634 0.0000  149.23 0.0 0.0
24 50.000000 -29.166667 0.3287 0.0000  151.70 0.0 0.0
0 -50.000000 -25.000000 0.2371 0.0000   26.95 0.0 0.0
1 -45.833333 -25.000000 0.2520 0.0000   28.78 0.0 0.0
2 -41.666667 -25.000000 0.2689 0.0000   30.91 0.0 0.0
3 -37.500000 -25.000000 0.2882 0.0000   33.40 0.0 0.0
4 -33.333333 -25.000000 0.3102 0.0000   36.34 0.0 0.0
5 -29.166667 -25.000000 0.3359 0.0000   39.84 0.0 0.0
6 -25.000000 -25.000000 0.3662 0.0000   44.02 0.0 0.0
7 -20.833333 -25.000000 0.4027 0.0000   49.04 0.0 0.0
8 -16.666667 -25.000000 0.4477 0.0000   55.04 0.0 0.0
9 -12.500000 -25.000000 0.5047 0.0000   62.16 0.0 0.0
10 -8.333333 -25.000000 0.5776 0.0000   70.39 0.0 0.0
11 -4.166667 -25.000000 0.6686 0.0000   79.58 0.0 0.0
12 0.000000 -25.000000 0.7708 0.0000   89.31 0.0 0.0
13 4.166667 -25.000000 0.8614 0.0000   99.02 0.0 0.0
14 8.333333 -25.000000 0.9123 0.0000  108.19 0.0 0.0
15 12.500000 -25.000000 0.9139 0.0000  116.48 0.0 0.0
16 16.666667 -25.000000 0.8682 0.0000  123.78 0.0 0.0
17 20.833333 -25.000000 0.7851 0.0000  130.09 0.0 0.0
18 25.000000 -25.000000 0.6877 0.0000  135.53 0.0 0.0
19 29.166667 -25.000000 0.5957 0.0000  140.19 0.0 0.0
20 33.333333 -25.000000 0.5173 0.0000  144.19 0.0 0.0
21 37.500000 -25.000000 0.4532 0.0000  147.65 0.0 0.0
22 41.666667 -25.000000 0.4014 0.0000  150.64 0.0 0.0
23 45.833333 -25.000000 0.3593 0.0000  153.25 0.0 0.0
24 50.000000 -25.000000 0.3248 0.0000  155.54 0.0 0.0
0 -50.000000 -20.833333 0.2448 0.0000   23.38 0.0 0.0
1 -45.833333 -20.833333 0.2611 0.0000   25.00 0.0 0.0
2 -41.666667 -20.833333 0.2797 0.0000   26.90 0.0 0.0
3 -37.500000 -20.833333 0.3011 0.0000   29.16 0.0 0.0
4 -33.333333 -20.833333 0.3258 0.0000   31.88 0.0 0.0
5 -29.166667 -20.833333 0.3549 0.0000   35.17 0.0 0.0
6 -25.000000 -20.833333 0.3896 0.0000   39.20 0.0 0.0
7 -20.833333 -20.833333 0.4321 0.0000   44.19 0.0 0.0
8 -16.666667 -20.833333 0.4855 0.0000   50.38 0.0 0.0
9 -12.500000 -20.833333 0.5551 0.0000   58.03 0.0 0.0
10 -8.333333 -20.833333 0.6477 0.0000   67.30 0.0 0.0
11 -4.166667 -20.833333 0.7666 0.0000   78.02 0.0 0.0
12 0.000000 -20.833333 0.8930 0.0000   89.59 0.0 0.0
13 4.166667 -20.833333 0.9754 0.0000  101.09 0.0 0.0
14 8.333333 -20.833333 0.9956 0.0000  111.70 0.0 0.0
15 12.500000 -20.833333 0.9849 0.0000  120.97 0.0 0.0
16 16.666667 -20.833333 0.9254 0.0000  128.83 0.0 0.0
17 20.833333 -20.833333 0.8165 0.0000  135.39 0.0 0.0
18 25.000000 -20.833333 0.6979 0.0000  140.85 0.0 0.0
19 29.166667 -20.833333 0.5946 0.0000  145.40 0.0 0.0
20 33.333333 -20.833333 0.5116 0.0000  149.22 0.0 0.0
21 37.500000 -20.833333 0.4463 0.0000  152.45 0.0 0.0
22 41.666667 -20.833333 0.3947 0.0000  155.20 0.0 0.0
23 45.833333 -20.833333 0.3533 0.0000  157.57 0.0 0.0
24 50.000000 -20.833333 0.3196 0.0000  159.62 0.0 0.0
0 -50.000000 -16.666667 0.2525 0.0000   19.56 0.0 0.0
1 -45.833333 -16.666667 0.2704 0.0000   20.92 0.0 0.0
2 -41.666667 -16.666667 0.2908 0.0000   22.53 0.0 0.0
3 -37.500000 -16.666667 0.3145 0.0000   24.47 0.0 0.0
4 -33.333333 -16.666667 0.3422 0.0000   26.85 0.0 0.0
5 -29.166667 -16.666667 0.3752 0.0000   29.79 0.0 0.0
6 -25.000000 -16.666667 0.4150 0.0000   33.49 0.0 0.0
7 -20.833333 -16.666667 0.4644 0.0000   38.23 0.0 0.0
8 -16.666667 -16.666667 0.5276 0.0000   44.39 0.0 0.0
9 -12.500000 -16.666667 0.6121 0.0000   52.45 0.0 0.0
10 -8.333333 -16.666667 0.7291 0.0000   62.87 0.0 0.0
11 -4.166667 -16.666667 0.8800 0.0000   75.69 0.0 0.0
12 0.000000 -16.666667 0.9946 0.0000   89.98 0.0 0.0
13 4.166667 -16.666667 0.9589 0.0000  104.08 0.0 0.0
14 8.333333 -16.666667 0.9328 0.0000  116.56 0.0 0.0
15 12.500000 -16.666667 0.9963 0.0000  126.92 0.0 0.0
16 16.666667 -16.666667 0.9563 0.0000  135.23 0.0 0.0
17 20.833333 -16.666667 0.8253 0.0000  141.84 0.0 0.0
18 25.000000 -16.666667 0.6912 0.0000  147.11 0.0 0.0
19 29.166667 -16.666667 0.5826 0.0000  151.35 0.0 0.0
20 33.333333 -16.666667 0.4994 0.0000  154.82 0.0 0.0
21 37.500000 -16.666667 0.4354 0.0000  157.69 0.0 0.0
22 41.666667 -16.666667 0.3855 0.0000  160.10 0.0 0.0
23 45.833333 -16.666667 0.3457 0.0000  162.15 0.0 0.0
24 50.000000 -16.666667 0.3134 0.0000  163.91 0.0 0.0
0 -50.000000 -12.500000 0.2603 0.0000   15.51 0.0 0.0
1 -45.833333 -12.500000 0.2797 0.0000   16.55 0.0 0.0
2 -41.666667 -12.500000 0.3022 0.0000   17.80 0.0 0.0
3 -37.500000 -12.500000 0.3284 0.0000   19.33 0.0 0.0
4 -33.333333 -12.500000 0.3595 0.0000   21.24 0.0 0.0
5 -29.166667 -12.500000 0.3970 0.0000   23.65 0.0 0.0
6 -25.000000 -12.500000 0.4428 0.0000   26.78 0.0 0.0
7 -20.833333 -12.500000 0.5002 0.0000   30.94 0.0 0.0
8 -16.666667 -12.500000 0.5747 0.0000   36.64 0.0 0.0
9 -12.500000 -12.500000 0.6761 0.0000   44.68 0.0 0.0
10 -8.333333 -12.500000 0.8199 0.0000   56.18 0.0 0.0
11 -4.166667 -12.500000 0.9829 0.0000   71.94 0.0 0.0
12 0.000000 -12.500000 0.8544 0.0000   90.66 0.0 0.0
13 4.166667 -12.500000 0.4511 0.0000  108.74 0.0 0.0
14 8.333333 -12.500000 0.6084 0.0000  123.64 0.0 0.0
15 12.500000 -12.500000 0.9632 0.0000  134.98 0.0 0.0
16 16.666667 -12.500000 0.9599 0.0000  143.39 0.0 0.0
17 20.833333 -12.500000 0.8085 0.0000  149.64 0.0 0.0
18 25.000000 -12.500000 0.6682 0.0000  154.37 0.0 0.0
19 29.166667 -12.500000 0.5616 0.0000  158.04 0.0 0.0
20 33.333333 -12.500000 0.4821 0.0000  160.96 0.0 0.0
21 37.500000 -12.500000 0.4217 0.0000  163.34 0.0 0.0
22 41.666667 -12.500000 0.3746 0.0000  165.30 0.0 0.0
23 45.833333 -12.500000 0.3371 0.0000  166.96 0.0 0.0
24 50.000000 -12.500000 0.3065 0.0000  168.37 0.0 0.0
0 -50.000000 -8.333333 0.2681 0.0000   11.24 0.0 0.0
1 -45.833333 -8.333333 0.2892 0.0000   11.92 0.0 0.0
2 -41.666667 -8.333333 0.3138 0.0000   12.74 0.0 0.0
3 -37.500000 -8.333333 0.3429 0.0000   13.77 0.0 0.0
4 -33.333333 -8.333333 0.3779 0.0000   15.08 0.0 0.0
5 -29.166667 -8.333333 0.4205 0.0000   16.77 0.0 0.0
6 -25.000000 -8.333333 0.4736 0.0000   19.03 0.0 0.0
7 -20.833333 -8.333333 0.5411 0.0000   22.15 0.0 0.0
8 -16.666667 -8.333333 0.6296 0.0000   26.67 0.0 0.0
9 -12.500000 -8.333333 0.7496 0.0000   33.66 0.0 0.0
10 -8.333333 -8.333333 0.9140 0.0000   45.27 0.0 0.0
11 -4.166667 -8.333333 0.9399 0.0000   65.10 0.0 0.0
12 0.000000 -8.333333 0.0000 0.1568   92.27 0.0 0.0
13 4.166667 -8.333333 0.0000 0.4883  116.84 0.0 0.0
14 8.333333 -8.333333 0.2459 0.0000  134.47 0.0 0.0
15 12.500000 -8.333333 0.9652 0.0000  146.09 0.0 0.0
16 16.666667 -8.333333 0.9332 0.0000  153.70 0.0 0.0
17 20.833333 -8.333333 0.7671 0.0000  158.90 0.0 0.0
18 25.000000 -8.333333 0.6326 0.0000  162.62 0.0 0.0
19 29.166667 -8.333333 0.5343 0.0000  165.40 0.0 0.0
20 33.333333 -8.333333 0.4616 0.0000  167.57 0.0 0.0
21 37.500000 -8.333333 0.4062 0.0000  169.31 0.0 0.0
22 41.666667 -8.333333 0.3627 0.0000  170.73 0.0 0.0
23 45.833333 -8.333333 0.3278 0.0000  171.93 0.0 0.0
24 50.000000 -8.333333 0.2991 0.0000  172.95 0.0 0.0
0 -50.000000 -4.166667 0.2759 0.0000    6.80 0.0 0.0
1 -45.833333 -4.166667 0.2988 0.0000    7.07 0.0 0.0
2 -41.666667 -4.166667 0.3257 0.0000    7.42 0.0 0.0
3 -37.500000 -4.166667 0.3580 0.0000    7.87 0.0 0.0
4 -33.333333 -4.166667 0.3974 0.0000    8.46 0.0 0.0
5 -29.166667 -4.166667 0.4463 0.0000    9.26 0.0 0.0
6 -25.000000 -4.166667 0.5084 0.0000   10.36 0.0 0.0
7 -20.833333 -4.166667 0.5893 0.0000   11.94 0.0 0.0
8 -16.666667 -4.166667 0.6973 0.0000   14.35 0.0 0.0
9 -12.500000 -4.166667 0.8418 0.0000   18.38 0.0 0.0
10 -8.333333 -4.166667 0.9946 0.0000   26.34 0.0 0.0
11 -4.166667 -4.166667 0.0000 0.0690   48.39 0.0 0.0
12 0.000000 -4.166667 0.0000 0.9961   98.80 0.0 0.0
13 4.166667 -4.166667 0.0000 0.9399  132.46 0.0 0.0
14 8.333333 -4.166667 0.2866 0.0000  151.65 0.0 0.0
15 12.500000 -4.166667 0.9997 0.0000  161.10 0.0 0.0
16 16.666667 -4.166667 0.8693 0.0000  166.26 0.0 0.0
17 20.833333 -4.166667 0.7089 0.0000  169.46 0.0 0.0
18 25.000000 -4.166667 0.5905 0.0000  171.65 0.0 0.0
19 29.166667 -4.166667 0.5043 0.0000  173.26 0.0 0.0
20 33.333333 -4.166667 0.4398 0.0000  174.49 0.0 0.0
21 37.500000 -4.166667 0.3900 0.0000  175.49 0.0 0.0
22 41.666667 -4.166667 0.3504 0.0000  176.30 0.0 0.0
23 45.833333 -4.166667 0.3182 0.0000  177.00 0.0 0.0
24 50.000000 -4.166667 0.2915 0.0000  177.59 0.0 0.0
0 -50.000000 0.000000 0.2837 0.0000    2.23 0.0 0.0
1 -45.833333 0.000000 0.3084 0.0000    2.07 0.0 0.0
2 -41.666667 0.000000 0.3380 0.0000    1.90 0.0 0.0
3 -37.500000 0.000000 0.3738 0.0000    1.72 0.0 0.0
4 -33.333333 0.000000 0.4181 0.0000    1.53 0.0 0.0
5 -29.166667 0.000000 0.4744 0.0000    1.32 0.0 0.0
6 -25.000000 0.000000 0.5478 0.0000    1.07 0.0 0.0
7 -20.833333 0.000000 0.6463 0.0000    0.76 0.0 0.0
8 -16.666667 0.000000 0.7813 0.0000    0.34 0.0 0.0
9 -12.500000 0.000000 0.9504 0.0000  179.61 0.0 0.0
10 -8.333333 0.000000 0.8301 0.0000  177.77 0.0 0.0
11 -4.166667 0.000000 0.0000 0.9797  167.15 0.0 0.0
12 0.000000 0.000000 0.0000 0.7543  120.36 0.0 0.0
13 4.166667 0.000000 0.0000 0.9797  167.15 0.0 0.0
14 8.333333 0.000000 0.8301 0.0000  177.77 0.0 0.0
15 12.500000 0.000000 0.9504 0.0000  179.61 0.0 0.0
16 16.666667 0.000000 0.7813 0.0000    0.34 0.0 0.0
17 20.833333 0.000000 0.6463 0.0000    0.76 0.0 0.0
18 25.000000 0.000000 0.5478 0.0000    1.07 0.0 0.0
19 29.166667 0.000000 0.4744 0.0000    1.32 0.0 0.0
20 33.333333 0.000000 0.4181 0.0000    1.53 0.0 0.0
21 37.500000 0.000000 0.3738 0.0000    1.72 0.0 0.0
22 41.666667 0.000000 0.3380 0.0000    1.90 0.0 0.0
23 45.833333 0.000000 0.3084 0.0000    2.07 0.0 0.0
24 50.000000 0.000000 0.2837 0.0000    2.23 0.0 0.0
0 -50.000000 4.166667 0.2915 0.0000  177.59 0.0 0.0
1 -45.833333 4.166667 0.3182 0.0000  177.00 0.0 0.0
2 -41.666667 4.166667 0.3504 0.0000  176.30 0.0 0.0
3 -37.500000 4.166667 0.3900 0.0000  175.49 0.0 0.0
4 -33.333333 4.166667 0.4398 0.0000  174.49 0.0 0.0
5 -29.166667 4.166667 0.5043 0.0000  173.26 0.0 0.0
6 -25.000000 4.166667 0.5905 0.0000  171.65 0.0 0.0
7 -20.833333 4.166667 0.7089 0.0000  169.46 0.0 0.0
8 -16.666667 4.166667 0.8693 0.0000  166.26 0.0 0.0
9 -12.500000 4.166667 0.9997 0.0000  161.10 0.0 0.0
10 -8.333333 4.166667 0.2866 0.0000  151.65 0.0 0.0
11 -4.166667 4.166667 0.0000 0.9399  132.46 0.0 0.0
12 0.000000 4.166667 0.0000 0.9961   98.80 0.0 0.0
13 4.166667 4.166667 0.0000 0.0690   48.39 0.0 0.0
14 8.333333 4.166667 0.9946 0.0000   26.34 0.0 0.0
15 12.500000 4.166667 0.8418 0.0000   18.38 0.0 0.0
16 16.666667 4.166667 0.6973 0.0000   14.35 0.0 0.0
17 20.833333 4.166667 0.5893 0.0000   11.94 0.0 0.0
18 25.000000 4.166667 0.5084 0.0000   10.36 0.0 0.0
19 29.166667 4.166667 0.4463 0.0000    9.26 0.0 0.0
20 33.333333 4.166667 0.3974 0.0000    8.46 0.0 0.0
21 37.500000 4.166667 0.3580 0.0000    7.87 0.0 0.0
22 41.666667 4.166667 0.3257 0.0000    7.42 0.0 0.0
23 45.833333 4.166667 0.2988 0.0000    7.07 0.0 0.0
24 50.000000 4.166667 0.2759 0.0000    6.80 0.0 0.0
0 -50.000000 8.333333 0.2991 0.0000  172.95 0.0 0.0
1 -45.833333 8.333333 0.3278 0.0000  171.93 0.0 0.0
2 -41.666667 8.333333 0.3627 0.0000  170.73 0.0 0.0
3 -37.500000 8.333333 0.4062 0.0000  169.31 0.0 0.0
4 -33.333333 8.333333 0.4616 0.0000  167.57 0.0 0.0
5 -29.166667 8.333333 0.5343 0.0000  165.40 0.0 0.0
6 -25.000000 8.333333 0.6326 0.0000  162.62 0.0 0.0
7 -20.833333 8.333333 0.7671 0.0000  158.90 0.0 0.0
8 -16.666667 8.333333 0.9332 0.0000  153.70 0.0 0.0
9 -12.500000 8.333333 0.9652 0.0000  146.09 0.0 0.0
10 -8.333333 8.333333 0.2459 0.0000  134.47 0.0 0.0
11 -4.166667 8.333333 0.0000 0.4883  116.84 0.0 0.0
12 0.000000 8.333333 0.0000 0.1568   92.27 0.0 0.0
13 4.166667 8.333333 0.9399 0.0000   65.10 0.0 0.0
14 8.333333 8.333333 0.9140 0.0000   45.27 0.0 0.0
15 12.500000 8.333333 0.7496 0.0000   33.66 0.0 0.0
16 16.666667 8.333333 0.6296 0.0000   26.67 0.0 0.0
17 20.833333 8.333333 0.5411 0.0000   22.15 0.0 0.0
18 25.000000 8.333333 0.4736 0.0000   19.03 0.0 0.0
19 29.166667 8.333333 0.4205 0.0000   16.77 0.0 0.0
20 33.333333 8.333333 0.3779 0.0000   15.08 0.0 0.0
21 37.500000 8.333333 0.3429 0.0000   13.77 0.0 0.0
22 41.666667 8.333333 0.3138 0.0000   12.74 0.0 0.0
23 45.833333 8.333333 0.2892 0.0000   11.92 0.0 0.0
24 50.000000 8.333333 0.2681 0.0000   11.24 0.0 0.0
0 -50.000000 12.500000 0.3065 0.0000  168.37 0.0 0.0
1 -45.833333 12.500000 0.3371 0.0000  166.96 0.0 0.0
2 -41.666667 12.500000 0.3746 0.0000  165.30 0.0 0.0
3 -37.500000 12.500000 0.4217 0.0000  163.34 0.0 0.0
4 -33.333333 12.500000 0.4821 0.0000  160.96 0.0 0.0
5 -29.166667 12.500000 0.5616 0.0000  158.04 0.0 0.0
6 -25.000000 12.500000 0.6682 0.0000  154.37 0.0 0.0
7 -20.833333 12.500000 0.8085 0.0000  149.64 0.0 0.0
8 -16.666667 12.500000 0.9599 0.0000  143.39 0.0 0.0
9 -12.500000 12.500000 0.9632 0.0000  134.98 0.0 0.0
10 -8.333333 12.500000 0.6084 0.0000  123.64 0.0 0.0
11 -4.166667 12.500000 0.4511 0.0000  108.74 0.0 0.0
12 0.000000 12.500000 0.8544 0.0000   90.66 0.0 0.0
13 4.166667 12.500000 0.9829 0.0000   71.94 0.0 0.0
14 8.333333 12.500000 0.8199 0.0000   56.18 0.0 0.0
15 12.500000 12.500000 0.6761 0.0000   44.68 0.0 0.0
16 16.666667 12.500000 0.5747 0.0000   36.64 0.0 0.0
17 20.833333 12.500000 0.5002 0.0000   30.94 0.0 0.0
18 25.000000 12.500000 0.4428 0.0000   26.78 0.0 0.0
19 29.166667 12.500000 0.3970 0.0000   23.65 0.0 0.0
