#REFERENCE 0 133.6935800 -1.3603200
O1 133.6935800 -1.3603200 0.0000 0.0000 120.02 0.00
O1 133.693580 -1.360320 0.0000 0.0000 120.02 0.00
O1 133.6935800 -1.3603200 0.0000 0.0000 120.02 0.00
O1 133.6935800 -1.3603200 8.9201 4.0938 120.02 1041.02
