#REFERENCE 3 133.6935800 -1.3603200
1	0.000000	-8.934914	2.311096	-1.665464	
1	-0.265263	-8.593750	2.299348	-1.404738	
2	-0.781250	-7.850808	2.294870	-0.871184	
2	-0.265263	-8.593750	2.299348	-1.404738	
3	-0.781250	-7.850808	2.294870	-0.871184	
3	-0.807169	-7.812500	2.295351	-0.844935	
4	-0.807169	-7.812500	2.295351	-0.844935	
4	-1.285036	-7.031250	2.318421	-0.336517	
5	-1.562500	-6.483447	2.347849	-0.009966	
5	-1.285036	-7.031250	2.318421	-0.336517	
6	-1.562500	-6.483447	2.347849	-0.009966	
6	-1.686670	-6.250000	2.363020	0.120287	
7	-1.686670	-6.250000	2.363020	0.120287	
7	-2.033618	-5.468750	2.423260	0.522335	
8	-2.033618	-5.468750	2.423260	0.522335	
8	-2.307378	-4.687500	2.492998	0.867869	
9	-2.343750	-4.538602	2.506935	0.927693	
9	-2.531726	-3.906250	2.563951	1.149725	
10	-2.343750	-4.538602	2.506935	0.927693	
10	-2.307378	-4.687500	2.492998	0.867869	
11	-2.531726	-3.906250	2.563951	1.149725	
11	-2.683030	-3.125000	2.626576	1.363135	
12	-2.683030	-3.125000	2.626576	1.363135	
12	-2.735540	-2.343750	2.666476	1.498266	
13	-2.735540	-2.343750	2.666476	1.498266	
13	-2.343750	-1.846268	2.627637	1.522905	
14	-3.125000	-1.510582	2.662284	1.549696	
14	-2.875469	-0.781250	2.605211	1.489625	
15	-3.906250	-0.903706	2.534153	1.583943	
15	-4.009732	-0.781250	2.504124	1.590725	
16	-3.906250	-0.903706	2.534153	1.583943	
16	-3.125000	-1.510582	2.662284	1.549696	
17	-4.687500	-0.212488	2.261790	1.649724	
17	-4.009732	-0.781250	2.504124	1.590725	
18	-4.687500	-0.212488	2.261790	1.649724	
18	-4.869030	0.000000	2.175081	1.673154	
19	2.343750	-11.200160	2.603694	-3.690164	
19	3.125000	-11.695860	2.745358	-4.238837	
20	2.343750	-11.200160	2.603694	-3.690164	
20	2.013783	-10.937500	2.545265	-3.425545	
21	1.562500	-10.580216	2.477422	-3.075329	
21	2.013783	-10.937500	2.545265	-3.425545	
22	1.562500	-10.580216	2.477422	-3.075329	
22	1.114340	-10.156250	2.414503	-2.686526	
23	0.781250	-9.831358	2.376398	-2.399874	
23	1.114340	-10.156250	2.414503	-2.686526	
24	0.781250	-9.831358	2.376398	-2.399874	
24	0.369613	-9.375000	2.336503	-2.017004	
25	3.906250	-12.083348	2.897320	-4.728983	
25	3.173935	-11.718750	2.753619	-4.267725	
26	3.906250	-12.083348	2.897320	-4.728983	
26	4.687500	-12.336462	3.045695	-5.138532	
27	3.125000	-11.695860	2.745358	-4.238837	
27	3.173935	-11.718750	2.753619	-4.267725	
28	4.687500	-12.336462	3.045695	-5.138532	
28	5.468750	-12.446878	3.180565	-5.462730	
29	5.468750	-12.446878	3.180565	-5.462730	
29	6.250000	-12.382286	3.284823	-5.683006	
30	0.000000	-8.934914	2.311096	-1.665464	
30	0.369613	-9.375000	2.336503	-2.017004	
31	6.250000	-12.382286	3.284823	-5.683006	
31	7.031250	-12.069199	3.325429	-5.759838	
32	7.031250	-12.069199	3.325429	-5.759838	
32	7.461736	-11.718750	3.290174	-5.703091	
33	7.461736	-11.718750	3.290174	-5.703091	
33	7.812500	-11.324603	3.223806	-5.603517	
34	7.812500	-11.324603	3.223806	-5.603517	
34	8.046356	-10.937500	3.131845	-5.473801	
35	8.046356	-10.937500	3.131845	-5.473801	
35	8.352354	-10.156250	2.901183	-5.174545	
36	8.352354	-10.156250	2.901183	-5.174545	
36	8.511535	-9.375000	2.625701	-4.849821	
37	8.511535	-9.375000	2.625701	-4.849821	
37	8.565504	-8.593750	2.314605	-4.513858	
38	8.565504	-8.593750	2.314605	-4.513858	
38	8.539925	-7.812500	1.975204	-4.176716	
39	8.539925	-7.812500	1.975204	-4.176716	
39	8.449224	-7.031250	1.612618	-3.844935	
40	8.449224	-7.031250	1.612618	-3.844935	
40	8.299608	-6.250000	1.229765	-3.522410	
41	8.299608	-6.250000	1.229765	-3.522410	
41	8.091262	-5.468750	0.827630	-3.211362	
42	8.091262	-5.468750	0.827630	-3.211362	
42	7.820271	-4.687500	0.405972	-2.913417	
43	7.812500	-4.668805	0.395394	-2.906299	
43	7.820271	-4.687500	0.405972	-2.913417	
44	7.509765	-3.906250	-0.019965	-2.640160	
44	7.812500	-4.668805	0.395394	-2.906299	
45	7.509765	-3.906250	-0.019965	-2.640160	
45	7.129474	-3.125000	-0.461099	-2.385546	
46	6.692410	-2.343750	-0.903282	-2.158940	
46	7.031250	-2.946841	-0.564052	-2.330227	
47	7.031250	-2.946841	-0.564052	-2.330227	
47	7.129474	-3.125000	-0.461099	-2.385546	
48	6.250000	-1.662566	-1.289074	-1.984861	
48	6.692410	-2.343750	-0.903282	-2.158940	
49	6.178446	-1.562500	-1.346000	-1.961075	
49	6.250000	-1.662566	-1.289074	-1.984861	
50	6.178446	-1.562500	-1.346000	-1.961075	
50	5.582788	-0.781250	-1.774176	-1.798351	
51	5.468750	-0.633175	-1.848104	-1.773229	
51	5.582788	-0.781250	-1.774176	-1.798351	
52	4.869030	0.000000	-2.175081	-1.673154	
52	5.468750	-0.633175	-1.848104	-1.773229	
53	2.735540	2.343750	-2.666476	-1.498266	
53	2.683030	3.125000	-2.626576	-1.363135	
54	4.009732	0.781250	-2.504124	-1.590725	
54	4.687500	0.212488	-2.261790	-1.649724	
55	3.906250	0.903706	-2.534153	-1.583943	
55	4.009732	0.781250	-2.504124	-1.590725	
56	3.125000	1.510582	-2.662284	-1.549696	
56	3.906250	0.903706	-2.534153	-1.583943	
57	4.687500	0.212488	-2.261790	-1.649724	
57	4.869030	0.000000	-2.175081	-1.673154	
58	2.683030	3.125000	-2.626576	-1.363135	
58	2.531726	3.906250	-2.563951	-1.149725	
59	2.343750	4.538602	-2.506935	-0.927693	
59	2.531726	3.906250	-2.563951	-1.149725	
60	2.307378	4.687500	-2.492998	-0.867869	
60	2.343750	4.538602	-2.506935	-0.927693	
61	2.307378	4.687500	-2.492998	-0.867869	
61	2.033618	5.468750	-2.423260	-0.522335	
62	2.033618	5.468750	-2.423260	-0.522335	
62	1.686670	6.250000	-2.363020	-0.120287	
63	1.285036	7.031250	-2.318421	0.336517	
63	1.562500	6.483447	-2.347849	0.009966	
64	1.285036	7.031250	-2.318421	0.336517	
64	0.807169	7.812500	-2.295351	0.844935	
65	1.562500	6.483447	-2.347849	0.009966	
65	1.686670	6.250000	-2.363020	-0.120287	
66	0.265263	8.593750	-2.299348	1.404738	
66	0.781250	7.850808	-2.294870	0.871184	
67	0.781250	7.850808	-2.294870	0.871184	
67	0.807169	7.812500	-2.295351	0.844935	
68	0.000000	8.934914	-2.311096	1.665464	
68	0.265263	8.593750	-2.299348	1.404738	
69	-6.250000	1.662566	1.289074	1.984861	
69	-6.692410	2.343750	0.903282	2.158940	
70	-7.031250	2.946841	0.564052	2.330227	
70	-6.692410	2.343750	0.903282	2.158940	
71	-7.031250	2.946841	0.564052	2.330227	
71	-7.129474	3.125000	0.461099	2.385546	
72	-7.812500	4.668805	-0.395394	2.906299	
72	-7.820271	4.687500	-0.405972	2.913417	
73	-7.129474	3.125000	0.461099	2.385546	
73	-7.509765	3.906250	0.019965	2.640160	
74	-7.812500	4.668805	-0.395394	2.906299	
74	-7.509765	3.906250	0.019965	2.640160	
75	-7.820271	4.687500	-0.405972	2.913417	
75	-8.091262	5.468750	-0.827630	3.211362	
76	-8.091262	5.468750	-0.827630	3.211362	
