chi multiples
 N    ID    z   Narcs    chip    chix    chiy    chia   rmss     rmsi    dx      dy    nwarn
 0      7 1.500   0      0.00    0.00    0.00    0.00  0.00  0.00    0
 6     72 1.500   1      0.00    0.00    0.00    0.00  1914.714    0.00   -0.00    0.00  0
 6     72 1.500   1      0.00    0.00    0.00    0.00  61697.215    0.00   -0.00    0.00  0
 6     71 1.500   1      0.00    0.00    0.00    0.00  24595.456    0.00   -0.00    0.00  0
 6     71 1.500   1      0.00    0.00    0.00    0.00  6984.113    0.00   -0.00    0.00  0
 6     71 1.500   1      0.00    0.00    0.00    0.00  88237.684    0.00   -0.00    0.00  0
 6     70 1.500   1      0.00    0.00    0.00    0.00  83194.558    0.00   -0.00    0.00  0
 6     70 1.500   1      0.00    0.00    0.00    0.00  45232.693    0.00   -0.00    0.00  0
 6     70 1.500   1      0.00    0.00    0.00    0.00  4031.526    0.00   -0.00    0.00  0
 6     77 1.500   22      0.00    0.00    0.00    0.00  276849.866    0.00    N/A     N/A   22
 7   69.0 1.500   1      0.00    0.00    0.00    0.00  25907.950    0.00   -0.00    0.00  0
 7   69.1 1.500   1      0.00    0.00    0.00    0.00  46247.325    0.00   -0.00    0.00  0
 7   69.2 1.500   1      0.00    0.00    0.00    0.00  72112.041    0.00   -0.00    0.00  0
 7   69.0 1.500   3      0.00    0.00    0.00    0.00  89499.628    0.00    N/A     N/A   3
 8   68.0 1.500   1      0.00    0.00    0.00    0.00  64397.011    0.00   -0.00    0.00  0
 8   68.1 1.500   1      0.00    0.00    0.00    0.00  21823.673    0.00   -0.00    0.00  0
 8   68.2 1.500   1      0.00    0.00    0.00    0.00  42748.472    0.00   -0.00    0.00  0
 8   68.0 1.500   3      0.00    0.00    0.00    0.00  80316.123    0.00    N/A     N/A   3
 9     67 1.500   1      0.00    0.00    0.00    0.00  146942.173    0.00   -0.00    0.00  0
 9     66 1.500   1      0.00    0.00    0.00    0.00  671.035    0.00   -0.00    0.00  0
