#REFERENCE 0 109.3982000 37.7457780
O1 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
O1 109.398200 37.745778 0.0000 0.0000 0.00 0.00
O1 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
O1 109.3982000 37.7457780 5.5775 4.9943 0.00 0.00
O2 109.3894177 37.7513336 0.0000 0.0000 0.00 0.00
O2 109.389418 37.751334 0.0000 0.0000 0.00 0.00
O2 109.3894177 37.7513336 0.0000 0.0000 0.00 0.00
O2 109.3894177 37.7513336 0.9761 0.8740 0.00 0.00
O3 109.4038207 37.7463336 0.0000 0.0000 0.00 0.00
O3 109.403821 37.746334 0.0000 0.0000 0.00 0.00
O3 109.4038207 37.7463336 0.0000 0.0000 0.00 0.00
O3 109.4038207 37.7463336 0.9063 0.8116 0.00 0.00
O4 109.4017129 37.7457780 0.0000 0.0000 0.00 0.00
O4 109.401713 37.745778 0.0000 0.0000 0.00 0.00
O4 109.4017129 37.7457780 0.0000 0.0000 0.00 0.00
O4 109.4017129 37.7457780 0.7669 0.6867 0.00 0.00
5 109.3971461 37.7430002 0.0000 0.0000 0.00 0.00
5 109.397146 37.743000 0.0000 0.0000 0.00 0.00
5 109.3971461 37.7430002 0.0000 0.0000 0.00 0.00
5 109.3971461 37.7430002 0.5577 0.4994 0.00 0.00
6 109.3922281 37.7438336 0.0000 0.0000 0.00 0.00
6 109.392228 37.743834 0.0000 0.0000 0.00 0.00
6 109.3922281 37.7438336 0.0000 0.0000 0.00 0.00
6 109.3922281 37.7438336 0.8366 0.7491 0.00 0.00
7 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
7 109.398200 37.745778 0.0000 0.0000 0.00 0.00
7 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
7 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
8 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
8 109.398200 37.745778 0.0000 0.0000 0.00 0.00
8 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
8 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
9 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
9 109.398200 37.745778 0.0000 0.0000 0.00 0.00
9 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
9 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
10 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
10 109.398200 37.745778 0.0000 0.0000 0.00 0.00
10 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
10 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
11 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
11 109.398200 37.745778 0.0000 0.0000 0.00 0.00
11 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
11 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
12 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
12 109.398200 37.745778 0.0000 0.0000 0.00 0.00
12 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
12 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
13 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
13 109.398200 37.745778 0.0000 0.0000 0.00 0.00
13 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
13 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
14 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
14 109.398200 37.745778 0.0000 0.0000 0.00 0.00
14 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
14 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
15 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
15 109.398200 37.745778 0.0000 0.0000 0.00 0.00
15 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
15 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
16 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
16 109.398200 37.745778 0.0000 0.0000 0.00 0.00
16 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
16 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
17 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
17 109.398200 37.745778 0.0000 0.0000 0.00 0.00
17 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
17 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
18 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
18 109.398200 37.745778 0.0000 0.0000 0.00 0.00
18 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
18 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
19 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
19 109.398200 37.745778 0.0000 0.0000 0.00 0.00
19 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
19 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
20 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
20 109.398200 37.745778 0.0000 0.0000 0.00 0.00
20 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
20 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
21 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
21 109.398200 37.745778 0.0000 0.0000 0.00 0.00
21 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
21 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
22 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
22 109.398200 37.745778 0.0000 0.0000 0.00 0.00
22 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
22 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
23 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
23 109.398200 37.745778 0.0000 0.0000 0.00 0.00
23 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
23 109.3982000 37.7457780 0.0070 0.0062 0.00 0.00
24 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
24 109.398200 37.745778 0.0000 0.0000 0.00 0.00
24 109.3982000 37.7457780 0.0000 0.0000 0.00 0.00
