#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : x (arcsec)
#O2 : y (arcsec)
#O2 : emass
#O2 : theta (deg)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O3 : sigma (km/s)
#O3 : rcut (arcsec)
#Redshift of 2.3
#Redshift of 4.3
#Redshift of 6.3
#Redshift of 5.3
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Chi2
1 -40.256085 0.865660 4.102020 0.568276 85.438757 15.743346 1092.041093 -1.128349 -44.287408 0.409093 21.167552 2.613178 306.066198 176.741484 8.095951 2.258206 4.553414 7.056276 7.279868 2.046348 123.867637 55.223538 
1 -38.523766 1.202231 3.977551 0.568602 85.899341 15.355593 1075.684757 -0.823007 -44.691022 0.474329 0.901934 2.258890 327.225755 156.409597 14.906117 2.202940 4.768426 7.108215 7.155362 4.744767 106.663053 51.758901
 
