#REFERENCE 0 133.6935800 -1.3603200
O1 133.6935800 -1.3603200 0.0000 nan 0.65 0.00
O1 133.693580 -1.360320 0.0000 0.0000 0.65 0.00
O1 133.6935800 -1.3603200 0.0000 nan 0.65 0.00
O1 133.6935800 -1.3603200 1.7294 nan 0.65 1041.02
