#REFERENCE 3 133.693580 -1.360320
0	-27.777722	-27.777722
1	-27.216556	-27.777722
2	-26.655390	-27.777722
3	-26.094224	-27.777722
4	-25.533058	-27.777722
5	-24.971892	-27.777722
6	-24.410726	-27.777722
7	-23.849559	-27.777722
8	-23.288393	-27.777722
9	-22.727227	-27.777722
10	-22.166061	-27.777722
11	-21.604895	-27.777722
12	-21.043729	-27.777722
13	-20.482563	-27.777722
14	-19.921397	-27.777722
15	-19.360231	-27.777722
16	-18.799065	-27.777722
17	-18.237898	-27.777722
18	-17.676732	-27.777722
19	-17.115566	-27.777722
20	-16.554400	-27.777722
21	-15.993234	-27.777722
22	-15.432068	-27.777722
23	-14.870902	-27.777722
24	-14.309736	-27.777722
25	-13.748570	-27.777722
26	-13.187403	-27.777722
27	-12.626237	-27.777722
28	-12.065071	-27.777722
29	-11.503905	-27.777722
30	-10.942739	-27.777722
31	-10.381573	-27.777722
32	-9.820407	-27.777722
33	-9.259241	-27.777722
34	-8.698075	-27.777722
35	-8.136909	-27.777722
36	-7.575742	-27.777722
37	-7.014576	-27.777722
38	-6.453410	-27.777722
39	-5.892244	-27.777722
40	-5.331078	-27.777722
41	-4.769912	-27.777722
42	-4.208746	-27.777722
43	-3.647580	-27.777722
44	-3.086414	-27.777722
45	-2.525247	-27.777722
46	-1.964081	-27.777722
47	-1.402915	-27.777722
48	-0.841749	-27.777722
49	-0.280583	-27.777722
50	0.280583	-27.777722
51	0.841749	-27.777722
52	1.402915	-27.777722
53	1.964081	-27.777722
54	2.525247	-27.777722
55	3.086414	-27.777722
56	3.647580	-27.777722
57	4.208746	-27.777722
58	4.769912	-27.777722
59	5.331078	-27.777722
60	5.892244	-27.777722
61	6.453410	-27.777722
62	7.014576	-27.777722
63	7.575742	-27.777722
64	8.136909	-27.777722
65	8.698075	-27.777722
66	9.259241	-27.777722
67	9.820407	-27.777722
68	10.381573	-27.777722
69	10.942739	-27.777722
70	11.503905	-27.777722
71	12.065071	-27.777722
72	12.626237	-27.777722
73	13.187403	-27.777722
74	13.748570	-27.777722
75	14.309736	-27.777722
76	14.870902	-27.777722
77	15.432068	-27.777722
78	15.993234	-27.777722
79	16.554400	-27.777722
80	17.115566	-27.777722
81	17.676732	-27.777722
82	18.237898	-27.777722
83	18.799065	-27.777722
