#REFERENCE 3 133.693580 -1.360320
23 45.833333 -41.666667 0.3679 0.0000  139.08 0.0 0.0
24 50.000000 -41.666667 0.3344 0.0000  141.84 0.0 0.0
0 -50.000000 -37.500000 0.2097 0.0000   36.01 0.0 0.0
1 -45.833333 -37.500000 0.2205 0.0000   38.17 0.0 0.0
2 -41.666667 -37.500000 0.2324 0.0000   40.62 0.0 0.0
3 -37.500000 -37.500000 0.2455 0.0000   43.39 0.0 0.0
4 -33.333333 -37.500000 0.2603 0.0000   46.53 0.0 0.0
5 -29.166667 -37.500000 0.2770 0.0000   50.09 0.0 0.0
6 -25.000000 -37.500000 0.2962 0.0000   54.13 0.0 0.0
7 -20.833333 -37.500000 0.3186 0.0000   58.68 0.0 0.0
8 -16.666667 -37.500000 0.3452 0.0000   63.77 0.0 0.0
9 -12.500000 -37.500000 0.3773 0.0000   69.40 0.0 0.0
10 -8.333333 -37.500000 0.4160 0.0000   75.50 0.0 0.0
11 -4.166667 -37.500000 0.4622 0.0000   81.96 0.0 0.0
12 0.000000 -37.500000 0.5152 0.0000   88.62 0.0 0.0
13 4.166667 -37.500000 0.5713 0.0000   95.29 0.0 0.0
14 8.333333 -37.500000 0.6226 0.0000  101.78 0.0 0.0
15 12.500000 -37.500000 0.6586 0.0000  107.95 0.0 0.0
16 16.666667 -37.500000 0.6701 0.0000  113.70 0.0 0.0
17 20.833333 -37.500000 0.6543 0.0000  119.01 0.0 0.0
18 25.000000 -37.500000 0.6160 0.0000  123.87 0.0 0.0
19 29.166667 -37.500000 0.5646 0.0000  128.29 0.0 0.0
20 33.333333 -37.500000 0.5094 0.0000  132.31 0.0 0.0
21 37.500000 -37.500000 0.4567 0.0000  135.95 0.0 0.0
22 41.666667 -37.500000 0.4095 0.0000  139.26 0.0 0.0
23 45.833333 -37.500000 0.3685 0.0000  142.25 0.0 0.0
24 50.000000 -37.500000 0.3335 0.0000  144.97 0.0 0.0
0 -50.000000 -33.333333 0.2166 0.0000   33.23 0.0 0.0
1 -45.833333 -33.333333 0.2284 0.0000   35.31 0.0 0.0
2 -41.666667 -33.333333 0.2414 0.0000   37.69 0.0 0.0
3 -37.500000 -33.333333 0.2560 0.0000   40.41 0.0 0.0
4 -33.333333 -33.333333 0.2724 0.0000   43.53 0.0 0.0
5 -29.166667 -33.333333 0.2912 0.0000   47.12 0.0 0.0
6 -25.000000 -33.333333 0.3129 0.0000   51.25 0.0 0.0
7 -20.833333 -33.333333 0.3387 0.0000   56.00 0.0 0.0
8 -16.666667 -33.333333 0.3698 0.0000   61.41 0.0 0.0
9 -12.500000 -33.333333 0.4080 0.0000   67.49 0.0 0.0
10 -8.333333 -33.333333 0.4555 0.0000   74.20 0.0 0.0
11 -4.166667 -33.333333 0.5136 0.0000   81.39 0.0 0.0
12 0.000000 -33.333333 0.5813 0.0000   88.83 0.0 0.0
13 4.166667 -33.333333 0.6522 0.0000   96.28 0.0 0.0
14 8.333333 -33.333333 0.7132 0.0000  103.47 0.0 0.0
15 12.500000 -33.333333 0.7486 0.0000  110.23 0.0 0.0
16 16.666667 -33.333333 0.7484 0.0000  116.44 0.0 0.0
17 20.833333 -33.333333 0.7137 0.0000  122.09 0.0 0.0
18 25.000000 -33.333333 0.6551 0.0000  127.17 0.0 0.0
19 29.166667 -33.333333 0.5868 0.0000  131.74 0.0 0.0
20 33.333333 -33.333333 0.5200 0.0000  135.83 0.0 0.0
21 37.500000 -33.333333 0.4603 0.0000  139.49 0.0 0.0
22 41.666667 -33.333333 0.4092 0.0000  142.77 0.0 0.0
23 45.833333 -33.333333 0.3664 0.0000  145.71 0.0 0.0
24 50.000000 -33.333333 0.3307 0.0000  148.35 0.0 0.0
0 -50.000000 -29.166667 0.2236 0.0000   30.22 0.0 0.0
1 -45.833333 -29.166667 0.2365 0.0000   32.18 0.0 0.0
2 -41.666667 -29.166667 0.2508 0.0000   34.44 0.0 0.0
3 -37.500000 -29.166667 0.2669 0.0000   37.06 0.0 0.0
4 -33.333333 -29.166667 0.2851 0.0000   40.11 0.0 0.0
5 -29.166667 -29.166667 0.3062 0.0000   43.68 0.0 0.0
6 -25.000000 -29.166667 0.3309 0.0000   47.86 0.0 0.0
7 -20.833333 -29.166667 0.3604 0.0000   52.77 0.0 0.0
8 -16.666667 -29.166667 0.3968 0.0000   58.50 0.0 0.0
9 -12.500000 -29.166667 0.4427 0.0000   65.10 0.0 0.0
10 -8.333333 -29.166667 0.5015 0.0000   72.53 0.0 0.0
11 -4.166667 -29.166667 0.5758 0.0000   80.62 0.0 0.0
12 0.000000 -29.166667 0.6636 0.0000   89.08 0.0 0.0
13 4.166667 -29.166667 0.7528 0.0000   97.51 0.0 0.0
14 8.333333 -29.166667 0.8209 0.0000  105.57 0.0 0.0
15 12.500000 -29.166667 0.8479 0.0000  113.01 0.0 0.0
16 16.666667 -29.166667 0.8279 0.0000  119.74 0.0 0.0
17 20.833333 -29.166667 0.7679 0.0000  125.73 0.0 0.0
18 25.000000 -29.166667 0.6855 0.0000  131.03 0.0 0.0
19 29.166667 -29.166667 0.6002 0.0000  135.70 0.0 0.0
20 33.333333 -29.166667 0.5233 0.0000  139.81 0.0 0.0
21 37.500000 -29.166667 0.4585 0.0000  143.43 0.0 0.0
22 41.666667 -29.166667 0.4053 0.0000  146.63 0.0 0.0
23 45.833333 -29.166667 0.3619 0.0000  149.46 0.0 0.0
24 50.000000 -29.166667 0.3262 0.0000  151.97 0.0 0.0
0 -50.000000 -25.000000 0.2307 0.0000   26.97 0.0 0.0
1 -45.833333 -25.000000 0.2447 0.0000   28.76 0.0 0.0
2 -41.666667 -25.000000 0.2604 0.0000   30.86 0.0 0.0
3 -37.500000 -25.000000 0.2782 0.0000   33.32 0.0 0.0
4 -33.333333 -25.000000 0.2985 0.0000   36.23 0.0 0.0
5 -29.166667 -25.000000 0.3222 0.0000   39.69 0.0 0.0
6 -25.000000 -25.000000 0.3501 0.0000   43.85 0.0 0.0
7 -20.833333 -25.000000 0.3840 0.0000   48.86 0.0 0.0
8 -16.666667 -25.000000 0.4265 0.0000   54.87 0.0 0.0
9 -12.500000 -25.000000 0.4817 0.0000   62.02 0.0 0.0
10 -8.333333 -25.000000 0.5552 0.0000   70.32 0.0 0.0
11 -4.166667 -25.000000 0.6516 0.0000   79.58 0.0 0.0
12 0.000000 -25.000000 0.7660 0.0000   89.37 0.0 0.0
13 4.166667 -25.000000 0.8723 0.0000   99.09 0.0 0.0
14 8.333333 -25.000000 0.9340 0.0000  108.24 0.0 0.0
15 12.500000 -25.000000 0.9412 0.0000  116.50 0.0 0.0
16 16.666667 -25.000000 0.8976 0.0000  123.78 0.0 0.0
17 20.833333 -25.000000 0.8094 0.0000  130.10 0.0 0.0
18 25.000000 -25.000000 0.7028 0.0000  135.55 0.0 0.0
19 29.166667 -25.000000 0.6027 0.0000  140.25 0.0 0.0
20 33.333333 -25.000000 0.5189 0.0000  144.31 0.0 0.0
21 37.500000 -25.000000 0.4517 0.0000  147.81 0.0 0.0
22 41.666667 -25.000000 0.3981 0.0000  150.85 0.0 0.0
23 45.833333 -25.000000 0.3552 0.0000  153.51 0.0 0.0
24 50.000000 -25.000000 0.3204 0.0000  155.84 0.0 0.0
0 -50.000000 -20.833333 0.2379 0.0000   23.46 0.0 0.0
1 -45.833333 -20.833333 0.2531 0.0000   25.04 0.0 0.0
2 -41.666667 -20.833333 0.2703 0.0000   26.92 0.0 0.0
3 -37.500000 -20.833333 0.2899 0.0000   29.14 0.0 0.0
4 -33.333333 -20.833333 0.3126 0.0000   31.82 0.0 0.0
5 -29.166667 -20.833333 0.3391 0.0000   35.08 0.0 0.0
6 -25.000000 -20.833333 0.3707 0.0000   39.09 0.0 0.0
7 -20.833333 -20.833333 0.4095 0.0000   44.06 0.0 0.0
8 -16.666667 -20.833333 0.4589 0.0000   50.26 0.0 0.0
9 -12.500000 -20.833333 0.5251 0.0000   57.96 0.0 0.0
10 -8.333333 -20.833333 0.6174 0.0000   67.30 0.0 0.0
11 -4.166667 -20.833333 0.7436 0.0000   78.12 0.0 0.0
12 0.000000 -20.833333 0.8873 0.0000   89.75 0.0 0.0
13 4.166667 -20.833333 0.9826 0.0000  101.23 0.0 0.0
14 8.333333 -20.833333 0.9999 0.0000  111.77 0.0 0.0
15 12.500000 -20.833333 0.9962 0.0000  120.97 0.0 0.0
16 16.666667 -20.833333 0.9452 0.0000  128.81 0.0 0.0
17 20.833333 -20.833333 0.8310 0.0000  135.38 0.0 0.0
18 25.000000 -20.833333 0.7033 0.0000  140.88 0.0 0.0
19 29.166667 -20.833333 0.5935 0.0000  145.48 0.0 0.0
20 33.333333 -20.833333 0.5072 0.0000  149.36 0.0 0.0
21 37.500000 -20.833333 0.4404 0.0000  152.64 0.0 0.0
22 41.666667 -20.833333 0.3883 0.0000  155.44 0.0 0.0
23 45.833333 -20.833333 0.3470 0.0000  157.85 0.0 0.0
24 50.000000 -20.833333 0.3136 0.0000  159.95 0.0 0.0
0 -50.000000 -16.666667 0.2451 0.0000   19.70 0.0 0.0
1 -45.833333 -16.666667 0.2616 0.0000   21.02 0.0 0.0
2 -41.666667 -16.666667 0.2805 0.0000   22.61 0.0 0.0
3 -37.500000 -16.666667 0.3021 0.0000   24.52 0.0 0.0
4 -33.333333 -16.666667 0.3274 0.0000   26.86 0.0 0.0
5 -29.166667 -16.666667 0.3571 0.0000   29.76 0.0 0.0
6 -25.000000 -16.666667 0.3929 0.0000   33.43 0.0 0.0
7 -20.833333 -16.666667 0.4371 0.0000   38.16 0.0 0.0
8 -16.666667 -16.666667 0.4943 0.0000   44.33 0.0 0.0
9 -12.500000 -16.666667 0.5728 0.0000   52.45 0.0 0.0
10 -8.333333 -16.666667 0.6880 0.0000   63.00 0.0 0.0
11 -4.166667 -16.666667 0.8514 0.0000   75.97 0.0 0.0
12 0.000000 -16.666667 0.9924 0.0000   90.31 0.0 0.0
13 4.166667 -16.666667 0.9396 0.0000  104.29 0.0 0.0
14 8.333333 -16.666667 0.8875 0.0000  116.61 0.0 0.0
15 12.500000 -16.666667 0.9859 0.0000  126.86 0.0 0.0
16 16.666667 -16.666667 0.9653 0.0000  135.16 0.0 0.0
17 20.833333 -16.666667 0.8275 0.0000  141.81 0.0 0.0
18 25.000000 -16.666667 0.6858 0.0000  147.14 0.0 0.0
19 29.166667 -16.666667 0.5737 0.0000  151.45 0.0 0.0
20 33.333333 -16.666667 0.4895 0.0000  154.98 0.0 0.0
21 37.500000 -16.666667 0.4258 0.0000  157.91 0.0 0.0
22 41.666667 -16.666667 0.3765 0.0000  160.36 0.0 0.0
23 45.833333 -16.666667 0.3376 0.0000  162.46 0.0 0.0
24 50.000000 -16.666667 0.3061 0.0000  164.26 0.0 0.0
0 -50.000000 -12.500000 0.2524 0.0000   15.70 0.0 0.0
1 -45.833333 -12.500000 0.2703 0.0000   16.71 0.0 0.0
2 -41.666667 -12.500000 0.2910 0.0000   17.94 0.0 0.0
3 -37.500000 -12.500000 0.3149 0.0000   19.44 0.0 0.0
4 -33.333333 -12.500000 0.3431 0.0000   21.31 0.0 0.0
5 -29.166667 -12.500000 0.3766 0.0000   23.69 0.0 0.0
6 -25.000000 -12.500000 0.4173 0.0000   26.78 0.0 0.0
7 -20.833333 -12.500000 0.4678 0.0000   30.91 0.0 0.0
8 -16.666667 -12.500000 0.5334 0.0000   36.62 0.0 0.0
9 -12.500000 -12.500000 0.6246 0.0000   44.74 0.0 0.0
10 -8.333333 -12.500000 0.7647 0.0000   56.47 0.0 0.0
11 -4.166667 -12.500000 0.9600 0.0000   72.58 0.0 0.0
12 0.000000 -12.500000 0.8646 0.0000   91.33 0.0 0.0
13 4.166667 -12.500000 0.3633 0.0000  109.01 0.0 0.0
14 8.333333 -12.500000 0.5170 0.0000  123.56 0.0 0.0
15 12.500000 -12.500000 0.9507 0.0000  134.80 0.0 0.0
16 16.666667 -12.500000 0.9582 0.0000  143.25 0.0 0.0
17 20.833333 -12.500000 0.7966 0.0000  149.58 0.0 0.0
18 25.000000 -12.500000 0.6524 0.0000  154.41 0.0 0.0
19 29.166667 -12.500000 0.5459 0.0000  158.16 0.0 0.0
20 33.333333 -12.500000 0.4678 0.0000  161.15 0.0 0.0
21 37.500000 -12.500000 0.4092 0.0000  163.58 0.0 0.0
22 41.666667 -12.500000 0.3638 0.0000  165.59 0.0 0.0
23 45.833333 -12.500000 0.3277 0.0000  167.28 0.0 0.0
24 50.000000 -12.500000 0.2983 0.0000  168.73 0.0 0.0
0 -50.000000 -8.333333 0.2597 0.0000   11.48 0.0 0.0
1 -45.833333 -8.333333 0.2792 0.0000   12.13 0.0 0.0
2 -41.666667 -8.333333 0.3018 0.0000   12.94 0.0 0.0
3 -37.500000 -8.333333 0.3284 0.0000   13.94 0.0 0.0
4 -33.333333 -8.333333 0.3600 0.0000   15.21 0.0 0.0
5 -29.166667 -8.333333 0.3981 0.0000   16.86 0.0 0.0
6 -25.000000 -8.333333 0.4449 0.0000   19.08 0.0 0.0
7 -20.833333 -8.333333 0.5037 0.0000   22.16 0.0 0.0
8 -16.666667 -8.333333 0.5799 0.0000   26.65 0.0 0.0
9 -12.500000 -8.333333 0.6844 0.0000   33.69 0.0 0.0
10 -8.333333 -8.333333 0.8447 0.0000   45.69 0.0 0.0
11 -4.166667 -8.333333 0.9858 0.0000   66.56 0.0 0.0
12 0.000000 -8.333333 0.0000 0.1810   93.77 0.0 0.0
13 4.166667 -8.333333 0.0000 0.5641  116.97 0.0 0.0
14 8.333333 -8.333333 0.1905 0.0000  134.01 0.0 0.0
15 12.500000 -8.333333 0.9724 0.0000  145.69 0.0 0.0
16 16.666667 -8.333333 0.9156 0.0000  153.48 0.0 0.0
17 20.833333 -8.333333 0.7413 0.0000  158.83 0.0 0.0
18 25.000000 -8.333333 0.6084 0.0000  162.67 0.0 0.0
19 29.166667 -8.333333 0.5136 0.0000  165.54 0.0 0.0
20 33.333333 -8.333333 0.4443 0.0000  167.77 0.0 0.0
21 37.500000 -8.333333 0.3918 0.0000  169.56 0.0 0.0
22 41.666667 -8.333333 0.3506 0.0000  171.03 0.0 0.0
23 45.833333 -8.333333 0.3175 0.0000  172.26 0.0 0.0
24 50.000000 -8.333333 0.2904 0.0000  173.31 0.0 0.0
0 -50.000000 -4.166667 0.2672 0.0000    7.08 0.0 0.0
1 -45.833333 -4.166667 0.2884 0.0000    7.33 0.0 0.0
2 -41.666667 -4.166667 0.3132 0.0000    7.66 0.0 0.0
3 -37.500000 -4.166667 0.3427 0.0000    8.08 0.0 0.0
4 -33.333333 -4.166667 0.3784 0.0000    8.63 0.0 0.0
5 -29.166667 -4.166667 0.4223 0.0000    9.39 0.0 0.0
6 -25.000000 -4.166667 0.4773 0.0000   10.43 0.0 0.0
7 -20.833333 -4.166667 0.5481 0.0000   11.94 0.0 0.0
8 -16.666667 -4.166667 0.6417 0.0000   14.26 0.0 0.0
9 -12.500000 -4.166667 0.7691 0.0000   18.16 0.0 0.0
10 -8.333333 -4.166667 0.9424 0.0000   26.16 0.0 0.0
11 -4.166667 -4.166667 0.1138 0.0000   51.79 0.0 0.0
12 0.000000 -4.166667 0.0000 0.9943  102.49 0.0 0.0
13 4.166667 -4.166667 0.0000 0.9540  131.07 0.0 0.0
14 8.333333 -4.166667 0.3351 0.0000  150.31 0.0 0.0
15 12.500000 -4.166667 0.9967 0.0000  160.45 0.0 0.0
16 16.666667 -4.166667 0.8309 0.0000  165.99 0.0 0.0
17 20.833333 -4.166667 0.6725 0.0000  169.40 0.0 0.0
18 25.000000 -4.166667 0.5608 0.0000  171.72 0.0 0.0
19 29.166667 -4.166667 0.4807 0.0000  173.41 0.0 0.0
20 33.333333 -4.166667 0.4208 0.0000  174.70 0.0 0.0
21 37.500000 -4.166667 0.3745 0.0000  175.74 0.0 0.0
22 41.666667 -4.166667 0.3376 0.0000  176.60 0.0 0.0
23 45.833333 -4.166667 0.3075 0.0000  177.32 0.0 0.0
24 50.000000 -4.166667 0.2825 0.0000  177.94 0.0 0.0
0 -50.000000 0.000000 0.2748 0.0000    2.55 0.0 0.0
1 -45.833333 0.000000 0.2978 0.0000    2.37 0.0 0.0
2 -41.666667 0.000000 0.3251 0.0000    2.17 0.0 0.0
3 -37.500000 0.000000 0.3581 0.0000    1.96 0.0 0.0
4 -33.333333 0.000000 0.3987 0.0000    1.73 0.0 0.0
5 -29.166667 0.000000 0.4498 0.0000    1.47 0.0 0.0
6 -25.000000 0.000000 0.5161 0.0000    1.15 0.0 0.0
7 -20.833333 0.000000 0.6048 0.0000    0.74 0.0 0.0
8 -16.666667 0.000000 0.7282 0.0000    0.13 0.0 0.0
9 -12.500000 0.000000 0.8991 0.0000  179.01 0.0 0.0
10 -8.333333 0.000000 0.9367 0.0000  175.96 0.0 0.0
11 -4.166667 0.000000 0.0000 0.9498  157.71 0.0 0.0
12 0.000000 0.000000 0.0000 0.8316  119.97 0.0 0.0
13 4.166667 0.000000 0.0000 0.9498  157.71 0.0 0.0
14 8.333333 0.000000 0.9367 0.0000  175.96 0.0 0.0
15 12.500000 0.000000 0.8991 0.0000  179.01 0.0 0.0
16 16.666667 0.000000 0.7282 0.0000    0.13 0.0 0.0
17 20.833333 0.000000 0.6048 0.0000    0.74 0.0 0.0
18 25.000000 0.000000 0.5161 0.0000    1.15 0.0 0.0
19 29.166667 0.000000 0.4498 0.0000    1.47 0.0 0.0
20 33.333333 0.000000 0.3987 0.0000    1.73 0.0 0.0
21 37.500000 0.000000 0.3581 0.0000    1.96 0.0 0.0
22 41.666667 0.000000 0.3251 0.0000    2.17 0.0 0.0
23 45.833333 0.000000 0.2978 0.0000    2.37 0.0 0.0
24 50.000000 0.000000 0.2748 0.0000    2.55 0.0 0.0
0 -50.000000 4.166667 0.2825 0.0000  177.94 0.0 0.0
1 -45.833333 4.166667 0.3075 0.0000  177.32 0.0 0.0
2 -41.666667 4.166667 0.3376 0.0000  176.60 0.0 0.0
3 -37.500000 4.166667 0.3745 0.0000  175.74 0.0 0.0
4 -33.333333 4.166667 0.4208 0.0000  174.70 0.0 0.0
5 -29.166667 4.166667 0.4807 0.0000  173.41 0.0 0.0
6 -25.000000 4.166667 0.5608 0.0000  171.72 0.0 0.0
7 -20.833333 4.166667 0.6725 0.0000  169.40 0.0 0.0
8 -16.666667 4.166667 0.8309 0.0000  165.99 0.0 0.0
9 -12.500000 4.166667 0.9967 0.0000  160.45 0.0 0.0
10 -8.333333 4.166667 0.3351 0.0000  150.31 0.0 0.0
11 -4.166667 4.166667 0.0000 0.9540  131.07 0.0 0.0
12 0.000000 4.166667 0.0000 0.9943  102.49 0.0 0.0
13 4.166667 4.166667 0.1138 0.0000   51.79 0.0 0.0
14 8.333333 4.166667 0.9424 0.0000   26.16 0.0 0.0
15 12.500000 4.166667 0.7691 0.0000   18.16 0.0 0.0
16 16.666667 4.166667 0.6417 0.0000   14.26 0.0 0.0
17 20.833333 4.166667 0.5481 0.0000   11.94 0.0 0.0
18 25.000000 4.166667 0.4773 0.0000   10.43 0.0 0.0
19 29.166667 4.166667 0.4223 0.0000    9.39 0.0 0.0
20 33.333333 4.166667 0.3784 0.0000    8.63 0.0 0.0
21 37.500000 4.166667 0.3427 0.0000    8.08 0.0 0.0
22 41.666667 4.166667 0.3132 0.0000    7.66 0.0 0.0
23 45.833333 4.166667 0.2884 0.0000    7.33 0.0 0.0
24 50.000000 4.166667 0.2672 0.0000    7.08 0.0 0.0
0 -50.000000 8.333333 0.2904 0.0000  173.31 0.0 0.0
1 -45.833333 8.333333 0.3175 0.0000  172.26 0.0 0.0
2 -41.666667 8.333333 0.3506 0.0000  171.03 0.0 0.0
3 -37.500000 8.333333 0.3918 0.0000  169.56 0.0 0.0
4 -33.333333 8.333333 0.4443 0.0000  167.77 0.0 0.0
5 -29.166667 8.333333 0.5136 0.0000  165.54 0.0 0.0
6 -25.000000 8.333333 0.6084 0.0000  162.67 0.0 0.0
7 -20.833333 8.333333 0.7413 0.0000  158.83 0.0 0.0
8 -16.666667 8.333333 0.9156 0.0000  153.48 0.0 0.0
9 -12.500000 8.333333 0.9724 0.0000  145.69 0.0 0.0
10 -8.333333 8.333333 0.1905 0.0000  134.01 0.0 0.0
11 -4.166667 8.333333 0.0000 0.5641  116.97 0.0 0.0
12 0.000000 8.333333 0.0000 0.1810   93.77 0.0 0.0
13 4.166667 8.333333 0.9858 0.0000   66.56 0.0 0.0
14 8.333333 8.333333 0.8447 0.0000   45.69 0.0 0.0
15 12.500000 8.333333 0.6844 0.0000   33.69 0.0 0.0
16 16.666667 8.333333 0.5799 0.0000   26.65 0.0 0.0
17 20.833333 8.333333 0.5037 0.0000   22.16 0.0 0.0
18 25.000000 8.333333 0.4449 0.0000   19.08 0.0 0.0
19 29.166667 8.333333 0.3981 0.0000   16.86 0.0 0.0
20 33.333333 8.333333 0.3600 0.0000   15.21 0.0 0.0
21 37.500000 8.333333 0.3284 0.0000   13.94 0.0 0.0
22 41.666667 8.333333 0.3018 0.0000   12.94 0.0 0.0
23 45.833333 8.333333 0.2792 0.0000   12.13 0.0 0.0
24 50.000000 8.333333 0.2597 0.0000   11.48 0.0 0.0
0 -50.000000 12.500000 0.2983 0.0000  168.73 0.0 0.0
1 -45.833333 12.500000 0.3277 0.0000  167.28 0.0 0.0
2 -41.666667 12.500000 0.3638 0.0000  165.59 0.0 0.0
3 -37.500000 12.500000 0.4092 0.0000  163.58 0.0 0.0
4 -33.333333 12.500000 0.4678 0.0000  161.15 0.0 0.0
5 -29.166667 12.500000 0.5459 0.0000  158.16 0.0 0.0
6 -25.000000 12.500000 0.6524 0.0000  154.41 0.0 0.0
7 -20.833333 12.500000 0.7966 0.0000  149.58 0.0 0.0
8 -16.666667 12.500000 0.9582 0.0000  143.25 0.0 0.0
9 -12.500000 12.500000 0.9507 0.0000  134.80 0.0 0.0
10 -8.333333 12.500000 0.5170 0.0000  123.56 0.0 0.0
11 -4.166667 12.500000 0.3633 0.0000  109.01 0.0 0.0
12 0.000000 12.500000 0.8646 0.0000   91.33 0.0 0.0
13 4.166667 12.500000 0.9600 0.0000   72.58 0.0 0.0
14 8.333333 12.500000 0.7647 0.0000   56.47 0.0 0.0
15 12.500000 12.500000 0.6246 0.0000   44.74 0.0 0.0
16 16.666667 12.500000 0.5334 0.0000   36.62 0.0 0.0
17 20.833333 12.500000 0.4678 0.0000   30.91 0.0 0.0
18 25.000000 12.500000 0.4173 0.0000   26.78 0.0 0.0
19 29.166667 12.500000 0.3766 0.0000   23.69 0.0 0.0
20 33.333333 12.500000 0.3431 0.0000   21.31 0.0 0.0
