#REFERENCE 3 133.693580 -1.360320
0	-40.182685	-37.625434
1	-40.256395	-36.998656
2	-40.330387	-36.370109
3	-40.404619	-35.739790
4	-40.479073	-35.107630
5	-40.553722	-34.473584
6	-40.628532	-33.837641
7	-40.703505	-33.199728
8	-40.778571	-32.559836
9	-40.853722	-31.917920
10	-40.928906	-31.273931
11	-41.004101	-30.627839
12	-41.079269	-29.979590
13	-41.154358	-29.329165
14	-41.229332	-28.676505
15	-41.304150	-28.021591
16	-41.378777	-27.364365
17	-41.453134	-26.704809
18	-41.527203	-26.042869
19	-41.600905	-25.378513
20	-41.674192	-24.711706
21	-41.747020	-24.042416
22	-41.819324	-23.370603
23	-41.891033	-22.696252
24	-41.962077	-22.019306
25	-42.032415	-21.339742
26	-42.101961	-20.657532
27	-42.170641	-19.972658
28	-42.238386	-19.285092
29	-42.305121	-18.594800
30	-42.370757	-17.901779
31	-42.435233	-17.205982
32	-42.498454	-16.507398
33	-42.560337	-15.806026
34	-42.620803	-15.101855
35	-42.679744	-14.394860
36	-42.737090	-13.685047
37	-42.792750	-12.972406
38	-42.846602	-12.256960
39	-42.898594	-11.538664
40	-42.948587	-10.817558
41	-42.996522	-10.093651
42	-43.042270	-9.366946
43	-43.085757	-8.637477
44	-43.126876	-7.905246
45	-43.165506	-7.170287
46	-43.201585	-6.432612
47	-43.234981	-5.692286
48	-43.265614	-4.949333
49	-43.293373	-4.203781
50	-43.318168	-3.455688
51	-43.339911	-2.705107
52	-43.358495	-1.952076
53	-43.373817	-1.196675
54	-43.385818	-0.438933
55	-43.394351	0.321037
56	-43.399394	1.083220
57	-43.400802	1.847489
58	-43.398546	2.613810
59	-43.392527	3.382080
60	-43.382652	4.152210
61	-43.368861	4.924119
62	-43.351099	5.697719
63	-43.329284	6.472902
64	-43.303369	7.249590
65	-43.273285	8.027646
66	-43.238994	8.807015
67	-43.200441	9.587541
68	-43.157603	10.369139
69	-43.110422	11.151706
70	-43.058861	11.935077
71	-43.002941	12.719195
72	-42.942609	13.503906
73	-42.877843	14.289076
74	-42.808672	15.074629
75	-42.735087	15.860392
76	-42.657068	16.646238
77	-42.574668	17.432084
78	-42.487891	18.217740
79	-42.396767	19.003110
80	-42.301336	19.788056
81	-42.201636	20.572437
82	-42.097728	21.356094
83	-41.989677	22.138927
84	-41.877534	22.920781
85	-41.761381	23.701500
86	-41.641334	24.480968
87	-41.517456	25.259025
88	-41.389847	26.035560
89	-41.258649	26.810391
90	-41.123957	27.583410
91	-40.985913	28.354451
92	-40.844645	29.123397
93	-40.700342	29.890104
94	-40.553089	30.654437
95	-40.403100	31.416269
96	-40.250546	32.175456
97	-40.095593	32.931891
98	-39.938411	33.685414
99	-39.779224	34.435948
99	-39.086915	34.598703
98	-39.251386	33.846271
97	-39.413923	33.090639
96	-39.574264	32.331927
95	-39.732232	31.570250
94	-39.887634	30.805767
93	-40.040256	30.038581
92	-40.189946	29.268870
91	-40.336524	28.496762
90	-40.479817	27.722385
89	-40.619681	26.945899
88	-40.755988	26.167483
87	-40.888590	25.387240
86	-41.017348	24.605341
85	-41.142178	23.821943
84	-41.262965	23.037190
83	-41.379612	22.251234
82	-41.492038	21.464207
81	-41.600155	20.676295
80	-41.703894	19.887594
79	-41.803240	19.098298
78	-41.898092	18.308506
77	-41.988433	17.518393
76	-42.074232	16.728087
75	-42.155461	15.937731
74	-42.232106	15.147474
73	-42.304138	14.357414
72	-42.371593	13.567726
71	-42.434452	12.778522
70	-42.492726	11.989932
69	-42.546432	11.202082
68	-42.595609	10.415093
67	-42.640282	9.629091
66	-42.680476	8.844195
65	-42.716276	8.060533
64	-42.747689	7.278200
63	-42.774774	6.497299
62	-42.797604	5.717960
61	-42.816223	4.940277
60	-42.830724	4.164336
59	-42.841166	3.390263
58	-42.847616	2.618115
57	-42.850183	1.848017
56	-42.848919	1.080019
55	-42.843917	0.314223
54	-42.835303	-0.449297
53	-42.823112	-1.210470
52	-42.807483	-1.969219
51	-42.788506	-2.725505
50	-42.766264	-3.479243
49	-42.740857	-4.230409
48	-42.712411	-4.978906
47	-42.681017	-5.724717
46	-42.646767	-6.467808
45	-42.609778	-7.208126
44	-42.570161	-7.945635
43	-42.527992	-8.680321
42	-42.483424	-9.412137
41	-42.436521	-10.141087
40	-42.387392	-10.867140
39	-42.336165	-11.590297
38	-42.282902	-12.310534
37	-42.227746	-13.027832
36	-42.170757	-13.742221
35	-42.112057	-14.453706
34	-42.051741	-15.162254
33	-41.989892	-15.867906
32	-41.926601	-16.570667
31	-41.861987	-17.270530
30	-41.796095	-17.967548
29	-41.729033	-18.661702
28	-41.660893	-19.353047
27	-41.591737	-20.041593
26	-41.521650	-20.727364
25	-41.450716	-21.410387
24	-41.378999	-22.090701
23	-41.306585	-22.768323
22	-41.233523	-23.443284
21	-41.159882	-24.115657
20	-41.085735	-24.785426
19	-41.011141	-25.452663
18	-40.936164	-26.117387
17	-40.860848	-26.779647
16	-40.785255	-27.439469
15	-40.709425	-28.096906
14	-40.633419	-28.751995
13	-40.557296	-29.404766
12	-40.481067	-30.055286
11	-40.404810	-30.703559
10	-40.328532	-31.349659
9	-40.252298	-31.993615
8	-40.176138	-32.635449
7	-40.100081	-33.275240
6	-40.024158	-33.912997
5	-39.948396	-34.548782
4	-39.872841	-35.182625
3	-39.797511	-35.814567
2	-39.722435	-36.444657
1	-39.647625	-37.072919
0	-39.573113	-37.699392
0	-38.961648	-37.774132
1	-39.036948	-37.147974
2	-39.112567	-36.520023
3	-39.188510	-35.890207
4	-39.264710	-35.258522
5	-39.341178	-34.624902
6	-39.417870	-33.989318
7	-39.494755	-33.351728
8	-39.571821	-32.712076
9	-39.649010	-32.070329
10	-39.726292	-31.426454
11	-39.803654	-30.780391
12	-39.881034	-30.132101
13	-39.958401	-29.481535
14	-40.035716	-28.828657
15	-40.112913	-28.173429
16	-40.189967	-27.515799
17	-40.266810	-26.855737
18	-40.343408	-26.193192
19	-40.419697	-25.528112
20	-40.495603	-24.860476
21	-40.571099	-24.190233
22	-40.646110	-23.517338
23	-40.720555	-22.841767
24	-40.794377	-22.163474
25	-40.867514	-21.482441
26	-40.939892	-20.798597
27	-41.011413	-20.111939
28	-41.082015	-19.422441
29	-41.151620	-18.730050
30	-41.220138	-18.034756
31	-41.287481	-17.336533
32	-41.353565	-16.635351
33	-41.418290	-15.931203
34	-41.481580	-15.224070
35	-41.543326	-14.513933
36	-41.603419	-13.800787
37	-41.661781	-13.084616
38	-41.718307	-12.365420
39	-41.772881	-11.643205
40	-41.825404	-10.917967
41	-41.875767	-10.189724
42	-41.923872	-9.458484
43	-41.969591	-8.724267
44	-42.012833	-7.987073
45	-42.053485	-7.246939
46	-42.091427	-6.503893
47	-42.126560	-5.757977
48	-42.158760	-5.009232
49	-42.187927	-4.257670
50	-42.213961	-3.503370
51	-42.236717	-2.746380
52	-42.256131	-1.986740
53	-42.272089	-1.224511
54	-42.284471	-0.459783
55	-42.293176	0.307389
56	-42.298136	1.076942
57	-42.299222	1.848767
58	-42.296345	2.622794
59	-42.289443	3.398952
60	-42.278401	4.177134
61	-42.263152	4.957238
62	-42.243614	5.739160
63	-42.219725	6.522827
64	-42.191377	7.308082
65	-42.158580	8.094869
66	-42.121212	8.883014
67	-42.079252	9.672449
68	-42.032638	10.463014
69	-41.981346	11.254610
70	-41.925342	12.047105
71	-41.864581	12.840360
72	-41.799053	13.634247
73	-41.728741	14.428625
74	-41.653651	15.223361
75	-41.573780	16.018316
76	-41.489146	16.813346
77	-41.399742	17.608299
78	-41.305625	18.403027
79	-41.206790	19.197380
80	-41.103324	19.991226
81	-40.995274	20.784405
82	-40.882683	21.576758
83	-40.765618	22.368105
84	-40.644201	23.158320
85	-40.518493	23.947242
86	-40.388608	24.734695
87	-40.254665	25.520539
88	-40.116767	26.304602
89	-39.975081	27.086716
90	-39.829734	27.866728
91	-39.680889	28.644481
92	-39.528707	29.419823
93	-39.373379	30.192585
94	-39.215084	30.962621
95	-39.054015	31.729783
96	-38.890380	32.493922
97	-38.724401	33.254887
98	-38.556308	34.012573
99	-38.386309	34.766826
99	-37.676823	34.940514
98	-37.852533	34.184522
97	-38.026453	33.424882
96	-38.198304	32.661691
95	-38.367865	31.895116
94	-38.534878	31.125290
93	-38.699133	30.352372
92	-38.860416	29.576548
91	-39.018516	28.797945
90	-39.173209	28.016732
89	-39.324357	27.233107
88	-39.471751	26.447203
87	-39.615261	25.659228
86	-39.754697	24.869323
85	-39.889957	24.077688
84	-40.020887	23.284458
83	-40.147392	22.489831
82	-40.269358	21.693979
81	-40.386702	20.897050
80	-40.499326	20.099223
79	-40.607196	19.300667
78	-40.710243	18.501548
77	-40.808391	17.702011
76	-40.901624	16.902216
75	-40.989891	16.102319
74	-41.073194	15.302487
73	-41.151525	14.502879
72	-41.224869	13.703609
71	-41.293233	12.904861
70	-41.356628	12.106751
69	-41.415081	11.309420
68	-41.468626	10.513031
67	-41.517279	9.717692
66	-41.561098	8.923546
65	-41.600136	8.130718
64	-41.634442	7.339342
63	-41.664079	6.549529
62	-41.689110	5.761396
61	-41.709604	4.975048
60	-41.725647	4.190619
59	-41.737336	3.408194
58	-41.744714	2.627875
57	-41.747914	1.849775
56	-41.747027	1.073966
55	-41.742110	0.300537
54	-41.733313	-0.470431
53	-41.720713	-1.238833
52	-41.704429	-2.004638
51	-41.684564	-2.767739
50	-41.661237	-3.528096
49	-41.634561	-4.285634
48	-41.604644	-5.040323
47	-41.571597	-5.792101
46	-41.535553	-6.540927
45	-41.496593	-7.286765
44	-41.454878	-8.029578
43	-41.410497	-8.769337
42	-41.363586	-9.506021
41	-41.314237	-10.239615
40	-41.262575	-10.970087
39	-41.208713	-11.697436
38	-41.152762	-12.421676
37	-41.094836	-13.142776
36	-41.035036	-13.860751
35	-40.973475	-14.575599
34	-40.910258	-15.287338
33	-40.845493	-15.995971
32	-40.779260	-16.701531
31	-40.711674	-17.404011
30	-40.642837	-18.103454
29	-40.572800	-18.799863
28	-40.501695	-19.493301
27	-40.429610	-20.183764
26	-40.356594	-20.871289
25	-40.282751	-21.555929
24	-40.208155	-22.237691
23	-40.132882	-22.916642
22	-40.057023	-23.592785
21	-39.980612	-24.266184
20	-39.903745	-24.936868
19	-39.826459	-25.604899
18	-39.748845	-26.270309
17	-39.670955	-26.933114
16	-39.592824	-27.593398
15	-39.514526	-28.251183
14	-39.436101	-28.906530
13	-39.357609	-29.559466
12	-39.279088	-30.210053
11	-39.200570	-30.858318
10	-39.122117	-31.504319
9	-39.043758	-32.148115
8	-38.965527	-32.789714
7	-38.887472	-33.429197
6	-38.809608	-34.066595
5	-38.731973	-34.701955
4	-38.654596	-35.335310
3	-38.577513	-35.966716
2	-38.500729	-36.596220
1	-38.424284	-37.223849
0	-38.348190	-37.849655
0	-37.732688	-37.925959
1	-37.809567	-37.300522
2	-37.886832	-36.673257
3	-37.964462	-36.044096
4	-38.042434	-35.413002
5	-38.120718	-34.779928
6	-38.199307	-34.144828
7	-38.278135	-33.507666
8	-38.357223	-32.868373
9	-38.436490	-32.226932
10	-38.515920	-31.583283
11	-38.595486	-30.937369
12	-38.675145	-30.289147
13	-38.754837	-29.638581
14	-38.834538	-28.985611
15	-38.914202	-28.330182
16	-38.993767	-27.672256
17	-39.073202	-27.011793
18	-39.152429	-26.348723
19	-39.231399	-25.683036
20	-39.310049	-25.014658
21	-39.388342	-24.343537
22	-39.466183	-23.669645
23	-39.543510	-22.992939
24	-39.620252	-22.313377
25	-39.696335	-21.630907
26	-39.771695	-20.945479
27	-39.846223	-20.257100
