#REFERENCE 0 0.0000000 0.0000000
1 2.6786468 2.9037279 34.846802 0.044513 62.43558 1.5000 7.31 
1 5.2887369 4.8789845 47.735792 0.066487 3.63018 1.5000 6.53 
1 -6.8083508 -16.2078147 26.161533 0.060077 117.79214 1.5000 7.30 
1 2.6787949 2.9035798 34.845733 0.044515 62.43448 1.5000 7.31 
1 5.2888897 4.8787554 47.735124 0.066488 3.62739 1.5000 6.53 
1 -6.8087165 -16.2075385 26.162941 0.060077 117.79346 1.5000 7.29 
1 2.6787949 2.9037279 34.848601 0.044514 62.43376 1.5000 7.31 
1 5.2888897 4.8787554 47.735126 0.066487 3.62739 1.5000 6.54 
1 -6.8086861 -16.2076166 26.162639 0.060076 117.79315 1.5000 7.30 
2 15.5032891 1.7617644 21.466020 0.359261 2.07301 1.5000 5.57 
3 2.5303657 2.1850407 8.511010 0.162766 47.98773 1.5000 7.44 
3 6.4490011 4.4486362 12.008545 0.300137 1.46046 1.5000 6.40 
3 -7.5441586 -15.3712312 4.958018 0.485726 68.15630 1.5000 6.84 
3 2.5303166 2.1850195 8.510800 0.162765 47.98810 1.5000 7.44 
3 6.4490011 4.4488118 12.008366 0.300141 1.46091 1.5000 6.40 
3 -7.5439611 -15.3713629 4.957994 0.485723 68.15417 1.5000 6.84 
3 2.5303635 2.1851133 8.511230 0.162767 47.98784 1.5000 7.44 
3 6.4488255 4.4488118 12.008743 0.300138 1.46387 1.5000 6.40 
3 -7.5440270 -15.3713629 4.957994 0.485721 68.15466 1.5000 6.84 
4 2.6738401 0.5954620 29.148894 0.064291 22.85890 1.5000 7.11 
4 8.2623316 1.3865370 40.771797 0.139784 161.45417 1.5000 5.90 
4 -11.1293690 -11.3595185 27.012996 0.278675 2.61228 1.5000 5.60 
4 2.6738401 0.5954620 29.148894 0.064291 22.85890 1.5000 7.11 
4 8.2623316 1.3865370 40.771796 0.139784 161.45417 1.5000 5.90 
4 -11.1293690 -11.3595185 27.012999 0.278675 2.61227 1.5000 5.60 
4 2.6739176 0.5954979 29.149839 0.064292 22.85868 1.5000 7.11 
4 8.2621789 1.3865440 40.772729 0.139782 161.45612 1.5000 5.90 
4 -11.1295251 -11.3594405 27.012207 0.278682 2.61348 1.5000 5.60 
5 3.0453471 -14.6434271 44.999121 0.021095 16.73969 1.5000 7.85 
5 6.1785374 11.4426722 66.205899 0.053116 157.24867 1.5000 6.43 
5 -11.0380494 1.9528738 19.579592 0.033139 106.63367 1.5000 8.26 
