#REFERENCE 0 0.0000000 0.0000000
S1 0.0096233 -0.0000000 15.004 0.222 90.00 0.6000 13.30 
S1 0.0079139 0.0054856 8.514 0.222 55.15 0.6000 13.92 
S1 0.0079139 -0.0054857 8.513 0.222 124.85 0.6000 13.92 
S1 -0.0084351 -0.0000000 1.425 0.230 90.00 0.6000 15.82 
S1 -0.0001515 0.0000000 0.058 0.051 0.00 0.6000 20.93 
