#REFERENCE 0 0.0000000 0.0000000
O1 0.0026638 -0.0004370 0.0000 0.0000 177.34 0.00
O1 0.002664 -0.000437 0.0000 0.0000 177.34 0.00
O1 0.0026638 -0.0004370 0.0000 0.0000 177.34 0.00
O1 0.0026638 -0.0004370 8.2486 5.2790 177.34 0.00
